,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
5593,5753,-1.128639358,1.247639535,1.122961572,1.101081745,0.210313242,-0.370124222,0.158607983,0.322285825,0.600274013,-0.581023844,0.63483341,-2.023277089,2.433413236,1.851407873,0.524700025,-0.508239363,0.914158714,-0.028294385,-0.178216347,-0.059054116,0.06341154,0.584495013,0.14578627,0.033050567,-0.077220036,-0.273843508,0.182763452,0.107998112,5.9,0
18000,29105,-1.608969068,1.814440824,-1.273096261,1.070099185,-1.044767551,-1.166734433,0.279151479,0.983245723,-0.571322497,0.099504087,-1.012593834,0.136684353,-0.366876623,1.402055696,0.684448109,-0.133237052,0.347589402,0.038733351,0.325860794,-0.172407046,0.139090371,0.495002557,0.330850276,0.382783724,-0.519204664,-0.387143425,0.42128539,-0.013195765,89.99,0
190576,128890,-1.013678985,-1.103558053,0.219430355,0.223425025,-0.958892387,0.799491569,1.217854763,0.286965763,0.237972847,-1.199812388,0.772720752,-0.328328792,-1.162029832,-1.050350004,0.1743189,1.116379801,0.156935906,1.615132262,-0.140992088,1.004142012,0.460916713,0.421563588,1.350183574,0.519338803,-1.36878899,0.006651309,0.099844674,0.329326395,477,0
113421,73059,-0.281632436,0.912828341,1.254594236,0.39640278,0.357051397,0.135410127,0.368663587,0.223258925,-0.796933034,-0.306230181,1.327541006,0.11450636,-0.60713738,0.056912535,1.056136169,0.023407711,0.316059339,0.253188711,0.985008711,0.042890298,-0.121944014,-0.380212792,-0.002297689,-0.360980935,-0.698788176,0.199234697,0.132632178,0.14069612,0.89,0
228931,145724,1.963320141,0.005189989,-1.768208784,0.572019714,0.067816856,-1.445780851,0.260554632,-0.333768057,0.712675833,-0.475784093,-0.442594649,-0.364789221,-0.846425125,-0.54455882,1.04353085,0.189373772,0.50266688,0.523523665,-0.512698254,-0.177989021,0.218221237,0.672677788,-0.042077805,-0.097879927,0.193509544,-0.100157945,-0.012981162,-0.025879872,47.18,0
118699,75178,1.050916296,-1.431947214,1.639280836,-0.011363818,-2.184371271,0.45118194,-1.483966157,0.364233926,0.55127449,0.384987206,0.277992059,1.014526025,-0.416339111,-0.962860965,-2.357343456,-1.83441023,0.620681602,1.185627104,0.093161777,-0.362886199,-0.438058564,-0.552550008,0.019277614,0.594050506,0.042064295,1.037018555,0.004260948,0.026616446,91.77,0
213680,139350,-0.01843029,1.163897049,1.705304929,2.876018217,0.37472713,0.440970189,0.352436783,0.149122812,-1.086392432,0.667761738,-1.580740676,-0.088556536,0.92267921,-0.581196809,-1.121275565,1.215376397,-1.136057083,0.104635116,-1.888213483,-0.192005961,0.246353442,0.812511416,-0.121600777,-0.113609165,-0.442471725,-0.042158099,0.098341322,0.064280434,0.75,0
102061,68038,1.019025139,-0.142002858,1.032569606,1.193444708,-0.43806832,0.928477447,-0.697154408,0.455687048,0.390735719,0.013913772,1.402330215,1.080496527,-0.240361729,0.096052349,0.326806927,-0.203534725,-0.055930515,-0.217396866,-0.901778949,-0.173154294,0.26986845,0.95346686,-0.094973261,-0.252899361,0.412342018,-0.147032086,0.084938101,0.017042475,20,0
200179,133322,2.076762274,-0.987183396,-1.386667303,-1.008134876,-0.534322379,-0.761849505,-0.4171723,-0.136750514,-0.548064439,0.975948107,0.599998058,-0.520092248,-1.092430223,0.431142663,-0.415664539,1.19790473,-0.021826268,-1.144910164,1.106229945,0.011816751,-0.006737351,-0.261168884,0.206731039,-0.514066594,-0.26493693,-0.418342945,-0.053690337,-0.063800365,70,0
81531,58976,-1.168689909,-1.001091308,2.894999167,-2.533764038,-2.207204181,0.310899274,-1.114249471,-0.414566065,-0.495962447,0.083798928,-2.113001274,-1.891762724,-2.282140603,-1.270586462,-2.428280726,-0.251550098,0.73790779,0.262884476,-1.273177797,-0.827559715,0.539824502,-0.29951541,-0.173835395,0.312929316,0.464280508,-0.268159373,0.184363659,0.032404833,99,0
251221,155273,1.895303148,-1.385091117,-0.600142962,-0.917355889,-1.077948516,-0.048416178,-1.01838264,0.135931999,-0.098265117,0.832864312,0.923357825,-0.072121348,-0.529711837,-0.092831046,-0.305461202,1.460379125,-0.041427035,-0.97573409,0.808194605,0.184699226,0.070050707,-0.140000656,0.329379895,0.66259003,-0.593807302,-0.544965137,-0.018802051,-0.025189359,123.96,0
146691,87826,0.289066545,-0.599526577,0.618122593,-3.192434882,-0.744519606,-0.282534255,-0.367921103,0.132881472,0.327745612,-0.612841283,0.530771309,0.64901883,0.015244239,-0.143504264,-0.005252016,-1.657959786,-0.441065435,2.354774067,-0.202184518,-0.503217101,0.038343651,0.707443045,-0.04067411,0.773956538,-0.355065697,-0.163297141,0.083904513,0.009307229,22.04,0
206477,136226,1.905277085,-0.535141637,-1.372278191,0.181489561,-0.053044035,-0.64017401,0.155752153,-0.267396672,1.106420623,-0.256928697,-1.538476644,0.44183176,0.196815883,0.045458567,-0.239680749,-0.307430899,-0.356619524,-0.431458177,0.582550147,-0.016001275,-0.15136426,-0.379456632,0.043700706,-0.630902571,-0.002366774,-0.058666857,-0.042405137,-0.0457424,100.96,0
163422,115928,1.905081356,0.371553545,-1.047787994,3.482864112,0.860018847,0.813296217,0.001706401,0.134862993,-1.018667883,1.640191713,-0.270349485,-0.029119114,-0.309639745,0.387955282,-1.416551408,1.135403226,-1.235041233,0.583037398,-1.103505952,-0.219904399,0.297539886,0.843501437,-0.071911447,0.094539739,0.271896972,0.229074734,-0.048863337,-0.059445088,24.21,0
3621,3096,-0.249963858,-0.371521414,1.410132495,-1.126918826,-1.219167428,0.878292678,-0.493258451,0.146646295,-0.784497348,0.740513256,0.297642265,-0.476349187,0.878356324,-0.731042266,0.815983121,1.943135864,-0.565119899,0.430805633,1.565582514,0.147753002,0.499964928,1.472649896,-0.040343579,-0.785060942,-0.361565677,-0.005049487,-0.075794216,0.026576262,119,0
193394,130118,2.055156669,0.172810949,-1.785102675,0.222064756,0.705133624,-0.364122819,0.141239066,-0.125559799,0.107434014,-0.237081225,1.031997909,1.254793059,1.003837025,-0.859283738,-0.580398139,0.55342216,0.059555159,0.16476482,0.44762223,-0.074551413,-0.321666838,-0.806635669,0.279788823,0.212368,-0.215535733,0.169368398,-0.060399682,-0.041676643,0.99,0
28873,35208,-0.87539576,0.718650537,1.376848462,-0.887525547,1.346561598,0.539790857,1.138339673,-0.192162844,-0.114025143,-0.803644546,-1.661858223,0.274864324,1.129722089,-0.713471579,-0.777829009,-0.143200741,-0.671450741,-0.814370097,-0.417383669,-0.03467618,-0.205947816,-0.266076032,-0.583305146,-1.245027306,0.748248429,0.306584807,-0.270189319,-0.205226847,28,0
36826,38700,0.189040894,-1.995938291,0.208072883,0.168987918,-1.640159595,-0.574358853,0.131115805,-0.068597001,0.347411172,-0.245018905,1.432184371,0.317418044,-0.983604189,0.560568556,0.831148178,0.809001595,-0.492190577,0.465279387,-0.026137605,0.982410911,0.431145868,-0.034090334,-0.43781786,0.642102462,-0.152918689,1.357725127,-0.200869238,0.087632983,540,0
274481,166034,0.007628963,0.594217183,0.059155376,-0.780456161,0.492898857,-0.589469475,0.74492346,0.102854014,0.081840636,-0.175809226,-0.052401084,-0.572817474,-2.325178643,0.74679551,-0.811421192,0.352238183,-0.698949139,0.191789619,0.399554508,-0.143213855,-0.261699073,-0.739643717,0.044448595,-0.564318209,-0.531490129,0.157999021,0.224624337,0.078275435,8.95,0
248044,153781,-0.903388858,1.520493673,-0.867962633,-1.151246689,2.360053659,-1.573594395,1.872135981,-0.314660156,-0.914461861,-2.367867046,-0.471483035,-0.982597666,-0.756893033,-2.539351975,-0.897576201,0.800697453,1.684573228,0.678752071,-1.387373074,-0.085845407,-0.074993135,-0.285449702,-0.714648995,0.387658659,1.375164432,0.63326844,-0.10055612,0.078587966,0.76,0
45754,42483,-1.205139063,0.431932104,2.404572717,0.977382226,0.533020419,-0.237717066,0.379044791,0.195308113,-0.768379346,-0.41457698,-0.600265892,0.139546754,-0.115642487,-0.361207715,-1.173756727,-0.104465809,0.146590613,-1.203579604,-1.295545975,0.01040517,0.032933367,0.046753353,-0.159383797,0.469311003,0.349028666,0.933077012,-0.050380161,0.058021834,19.95,0
129933,79244,1.1840451,-0.443087362,0.769527451,-0.969854793,-0.788808071,0.162297081,-0.747872688,0.263057714,1.552622882,-0.960022856,1.219220909,1.504528047,0.096035677,0.019830488,0.827443512,-0.45141357,-0.247125114,0.318707412,0.60965852,-0.123991976,0.047509634,0.395764359,-0.061394297,-0.279186164,0.447306011,-0.654592994,0.107086237,0.018771239,1,0
57226,47815,1.218252108,0.709501417,-0.449290441,1.152522601,0.356026491,-0.717277976,0.242814833,-0.111426169,-0.418921321,-0.529843052,1.631843819,0.783611834,0.512860085,-1.278643652,0.347166267,0.860345675,0.490103176,1.121402272,-0.216302625,-0.037889881,-0.030715444,-0.020882814,-0.183794431,-0.113742713,0.725105824,-0.32650724,0.034919111,0.0452826,1,0
71414,54286,-0.444771741,1.03512369,0.624449521,0.094283539,0.965775151,-0.802771301,0.988161409,-0.201133166,-0.338690071,-0.589854477,1.037093526,-0.47174315,-1.440952875,-0.988244418,-0.157921323,0.891729683,-0.010344572,1.29558105,-0.698227367,-0.141415915,0.079539026,0.256564085,-0.22228883,-0.152017147,-0.392498731,-0.621047837,-0.139894381,-0.003688612,1,0
116910,74475,-1.935529023,-1.786168006,2.443944238,1.779617127,1.685639163,-0.764621183,-1.766111608,0.611555237,0.096288331,-0.01486408,1.22364053,1.299927888,0.253771809,-0.091363999,0.034887666,-0.635013525,0.231634268,0.254019753,0.76001627,0.629386264,0.357115412,0.590583326,0.438891858,0.227769138,-0.62405766,-0.374542971,0.177917245,0.223512806,9.99,0
243016,151755,2.041259219,-0.518152418,-0.526767867,-0.427470193,-0.775642342,-0.914731612,-0.423343634,-0.112396049,1.507785741,-0.369907301,-0.829161772,0.459528334,-0.404602053,-0.050377167,0.133815424,-0.154010059,-0.048919862,-0.932708832,0.550221411,-0.231607349,-0.442095192,-1.077473899,0.501353083,-0.019441169,-0.693431979,0.3992858,-0.058740105,-0.054805813,1,0
184742,126368,2.052187943,-0.099088586,-1.641736462,0.021045486,0.37598469,-0.826268598,0.359470028,-0.320134726,0.606366361,-0.146974414,-0.763536387,0.603819211,0.348083232,0.347657115,0.156750297,-0.505606627,-0.235291743,-0.759906291,0.255514605,-0.148886308,-0.134072986,-0.266099585,0.193274173,0.624723654,0.055861027,-0.104925688,-0.053733071,-0.053241821,24.05,0
240292,150535,2.114788381,-0.196194576,-1.633810105,-0.012902451,0.508912096,-0.125189394,-0.001746669,-0.054675964,0.497244445,0.267674775,-0.402997933,0.248472673,-0.584537453,0.549902754,-0.472233042,0.527885907,-0.990199842,0.170671363,0.956596131,-0.220106553,-0.33663505,-0.904450467,0.1681525,-1.407960896,-0.173186729,0.265977515,-0.081632049,-0.085681006,1.98,0
65246,51496,0.364590619,1.383367216,-0.225853233,1.476088846,-0.025385483,-0.584620725,-0.731673331,-2.852329402,-0.69149642,-1.235243713,0.154760333,0.330000498,0.284845115,-0.987674416,1.201432856,0.539658058,1.181629741,0.641360842,-0.312960095,0.670565577,-1.314844661,0.324185371,-0.041819454,0.252362681,0.828075463,-0.234586642,0.062355792,0.185844399,1,0
4781,4250,1.015981892,0.254365413,0.620038758,1.494603567,0.470163144,1.255922431,-0.226799459,0.295974721,1.411473143,-0.664401092,1.586316828,-1.126458705,2.24769865,1.440991218,-0.113143575,-1.862875117,1.991808686,-2.413587883,-1.890317484,-0.310060595,-0.133387581,0.273829048,0.083819999,-0.666218987,0.385798228,-0.274220652,0.075576051,0.002012264,1,0
123520,76964,1.188443682,0.266017108,0.461278737,1.252930841,-0.415357838,-0.86354118,0.112837642,-0.164643286,0.046639432,0.054573708,-0.445456029,-0.004039287,-0.336268668,0.40791271,1.026996318,0.236232762,-0.467940936,-0.123329379,-0.430725411,-0.122927278,-0.046725225,-0.178646842,-0.030266286,0.368737863,0.51493956,-0.424122673,0.014506684,0.028617838,25,0
163829,116241,-0.257153083,-0.122451828,-1.194170656,-3.612149444,1.463439063,-1.937100611,1.418674745,-0.572825232,-1.39182152,-0.516174339,0.274603867,0.906362761,0.798099448,0.581768038,-1.906270582,-2.145381462,-0.655313162,1.265167538,-0.952505456,-0.536761129,0.118374052,0.837542302,-0.366438086,-0.312699693,0.137888847,0.350243373,0.083643919,0.16824838,15.16,0
205103,135592,1.811154908,-2.274560885,-1.127217845,-1.467103961,-1.580504407,-0.319301203,-1.026243009,-0.074723519,-1.187778711,1.651151368,0.079440234,-0.788320171,-0.584880073,-0.063852887,-0.646686231,-0.087406875,0.116678551,0.777363501,0.211679504,0.004611036,-0.005027129,-0.109501952,-0.014961619,-0.529308457,-0.343486806,-0.189901725,-0.035346691,-0.021976737,255,0
143300,85258,-0.801538654,0.679785031,1.262092136,0.941024978,-0.296753636,-0.365961524,-0.012977228,0.485005832,-0.406424899,-0.609747001,-0.392693925,0.546708331,0.073680325,0.276790833,0.253344336,-1.039166233,0.95066723,-0.927317344,0.830056325,0.017454407,0.023667339,0.057485656,0.098340393,0.455952017,-0.61293677,0.318980225,0.040421645,0.048541233,18.62,0
13224,23269,-4.417843221,3.620234384,-6.120372314,2.096298364,-2.207675021,-1.918267698,-1.580533977,3.079033545,1.19181555,-1.270587445,0.019267435,-2.658121166,0.808268392,0.215917816,0.450996784,2.017720251,4.714065278,2.292630708,-0.709089002,-0.054063745,-0.278912706,-0.959785702,-0.131302958,-0.524345589,-0.058074403,-0.387891319,0.053270908,-0.242404532,89.99,0
210406,137970,1.898811943,-0.16394962,-2.10085631,-0.065942681,1.241686441,1.271146377,-0.273866136,0.4142193,0.785599231,-0.810382328,1.217570606,1.000714995,-0.090639005,-1.230781616,0.021798978,-0.471273198,1.379095829,-0.581095102,-0.384085158,-0.202847367,-0.161224872,-0.173457162,0.203277714,-1.05980525,-0.198271494,-0.007915465,0.032724045,-0.041008445,15.29,0
218034,141143,-0.813866835,0.726004425,-2.044503152,-1.991637667,4.275743629,2.476905828,1.084977736,0.584377834,-1.04339502,-1.151702505,0.220900595,-0.537395279,-0.585143915,-0.457205533,0.092907172,0.091028537,0.361071323,-0.117838381,-0.95993448,-0.088871816,0.136518329,0.216549243,-0.303297033,0.654711547,0.550379224,0.6078118,-0.127566588,0.155713472,5.5,0
265545,161930,-0.024719668,-0.645108135,2.211223443,-0.840955233,-1.769051598,0.701231428,-1.023928534,0.361842185,0.941225885,-0.12367681,-2.288827873,-0.020994634,-0.128677107,-1.59730491,-2.056872024,-1.604381413,0.231298826,1.421727086,-0.698710834,-0.620351608,-0.211376441,0.321150563,0.016351238,0.01372791,-0.76420078,0.657136139,0.020307897,0.050000013,40,0
34253,37583,0.994758276,0.227455835,1.014452972,2.827968829,-0.598470919,-0.36209019,0.057105903,-0.04109968,-0.304803149,0.491379062,-0.595799924,0.273771841,-0.180670096,-0.065788357,-0.644968792,0.191226392,-0.115717763,-0.768340859,-0.728129621,-0.04163804,-0.226292873,-0.705010724,0.064585502,0.682343017,0.304627986,-0.20721106,-0.004040155,0.042022209,75.08,0
136198,81591,-0.386509863,1.109599916,1.272919163,0.009467675,0.247531647,-0.501360407,0.668281495,0.041011239,-0.46278052,-0.569373717,0.081332675,0.228035586,0.516308768,-0.483993338,1.099959206,0.070673348,0.262933719,-0.638375652,-0.452777647,0.112152425,-0.230414168,-0.540613187,0.013306707,0.034072767,-0.218690199,0.100118122,0.264328452,0.095890567,4.78,0
101441,67835,1.313333167,-0.330498596,-1.007261506,-1.230548228,1.726216221,3.239660701,-0.769267907,0.828590838,0.25719839,-0.159351603,0.005572326,0.065896135,0.115206803,0.267987171,1.437756474,0.732706764,-0.86487582,0.025039345,0.396421691,0.087267459,-0.178914613,-0.682307892,0.049414523,1.055022412,0.273116444,0.918524444,-0.07066523,0.004958333,15.37,0
7099,9306,-2.231896762,1.282130849,1.714614212,-0.428173047,0.268834286,0.392282238,-0.020497601,-1.80402182,2.747516852,0.833235439,1.507218888,-1.286262479,1.928826741,0.161766718,-2.894469333,-0.319497324,0.200827289,0.148755629,-0.087103009,0.131048265,1.013205622,-0.514810049,0.043008329,-0.015502824,0.327147613,0.321077704,0.470871598,0.112483951,0.01,0
28407,34996,-0.655565295,-0.302249561,0.695605939,-2.01089017,0.555059708,-0.564263837,-0.085176142,0.159812018,-1.197653732,0.468326264,-0.108383236,-1.290234162,-1.232587228,0.191670611,-0.497094351,1.731015314,-0.577157012,-0.233627212,0.64550921,0.264429643,0.286615641,0.572745281,-0.224064238,-0.86035252,0.037801311,-0.262891049,0.321288402,0.186786187,17.9,0
32552,36848,-1.088051997,0.006996799,2.647226392,-0.581714891,-0.335749035,0.192101067,0.304527724,-0.393223686,-0.40069802,0.718552506,-1.473426859,-0.928972348,-0.276479517,-0.985949911,0.059775742,-1.034926679,-0.773569797,1.623534977,-1.411761761,-0.626685566,-0.494572997,-0.566719688,-0.459350667,-0.200233089,0.229840698,-0.534531044,-0.532276631,-0.380471071,64,0
224030,143624,1.940343191,-0.339732677,-0.741967254,1.237016174,0.054013803,0.630991733,-0.443677632,0.272849671,1.176488035,0.184784194,-0.740708521,0.431718335,-1.332536683,0.115519774,-1.654789095,0.087291812,-0.567939593,0.028709993,0.845317146,-0.314437823,-0.546962272,-1.377938473,0.304542745,-1.275522781,-0.263618792,-1.048905794,0.04296189,-0.052976977,16.9,0
246984,153414,-1.958497474,2.600897715,-2.832456975,-1.43501906,0.638204015,-0.156360482,-0.769618605,-1.457615447,-0.970896251,-0.853964847,-0.477346478,0.943251531,-0.35648544,2.096242897,-0.883372458,0.246360195,-0.304302322,0.483543223,0.188227382,0.532292486,-0.94798877,1.152869876,0.036317435,-0.188204206,-0.127463504,0.093563918,0.186552096,0.22969119,1.16,0
137611,82246,-4.435172398,3.883948251,0.863430645,0.399540192,-0.588869814,3.374627634,-3.888263552,-14.04011858,2.226347447,2.011210392,-1.500986246,0.391435452,-0.578522567,-0.879531851,0.176887294,-0.271127664,0.333565877,0.610847646,0.612688983,-2.526346623,12.83733917,-4.102814426,1.683539177,-0.700734817,-0.237870315,-0.392502367,-0.261053993,-0.562705753,10.95,0
68712,53109,-0.417251078,1.845396807,1.314108047,4.481726546,-0.083810497,0.177400182,0.439515102,0.326812629,-2.531960391,1.181371662,-0.661129439,-0.092115456,1.168693313,0.513132778,0.978747994,0.050337931,0.21417709,0.074584112,0.872018783,0.194690428,0.218727104,0.503414197,0.055168043,0.40906556,-0.550413249,0.277339983,0.058327497,0.124407362,42.68,0
91171,63341,1.126413651,0.473616077,0.538451359,2.189902218,0.216229755,0.340401241,0.039940981,0.071011753,-1.018680572,0.786700088,0.626414203,0.841463328,0.972595964,0.232688209,-0.133900169,1.239505473,-1.266903147,0.18423954,-0.331570416,0.012075496,-0.269238191,-0.931942363,0.034674355,-0.541433641,0.262014741,-0.300813342,-0.007314674,0.020992773,37.92,0
106408,69954,-1.36905297,-0.277427227,1.788020672,-1.702816319,-1.117221671,-0.228924138,-0.783694359,0.825134684,-1.153625816,-0.014320813,1.217946254,-0.479903389,-0.937055568,0.168864422,0.109083232,1.652467921,0.141366441,-0.584307543,-0.507802747,0.247380717,0.607597582,1.325880154,-0.050225574,0.218274173,0.009364085,-0.182939655,0.214077437,0.036829306,69,0
138175,82518,0.872732463,-0.338408775,-0.005086854,1.079736832,-0.129836309,0.012620596,0.209450891,-0.01340485,-0.195419411,0.133647603,0.563610274,0.560077012,0.011647339,0.529364,0.400482264,0.711701753,-1.038357794,0.641474938,0.114942561,0.277363395,0.037358137,-0.346129025,-0.27991396,-0.515216497,0.507255851,-0.43420447,-0.018714377,0.04128181,194.9,0
191467,129268,-0.835531509,1.946644554,1.495834693,4.232086555,0.325275791,1.279338131,0.430449031,0.626250167,-2.339512092,1.064511858,-1.324376723,-0.149989013,1.150869402,0.208293094,0.4489159,0.049653164,0.282265585,-0.317515542,1.662293222,0.460569699,-0.46177611,-1.418142637,0.138160162,0.401782072,0.02602474,-0.030669841,0.199580658,0.108000901,59.77,0
